"id","name","age","rating","value","wage","nationality","photo"
178393,"A. Cerci",30,74,5500000,21000,"Italy","https://cdn.sofifa.org/players/4/19/178393.png"
229595,"L. Rodr?guez",21,74,8500000,11000,"Argentina","https://cdn.sofifa.org/players/4/19/229595.png"
138460,"R. Hubn?k",34,74,1700000,1000,"Czech Republic","https://cdn.sofifa.org/players/4/19/138460.png"
224221,"J. Andersen",22,74,7e+06,23000,"Denmark","https://cdn.sofifa.org/players/4/19/224221.png"
235997,"Fran Beltr?n",19,74,7e+06,8000,"Spain","https://cdn.sofifa.org/players/4/19/235997.png"
227550,"D. Viera",27,74,4700000,13000,"Paraguay","https://cdn.sofifa.org/players/4/19/227550.png"
232670,"F. Zampedri",30,74,5500000,17000,"Argentina","https://cdn.sofifa.org/players/4/19/232670.png"
193247,"H. Lindner",27,74,4700000,11000,"Austria","https://cdn.sofifa.org/players/4/19/193247.png"
201953,"J. S?nchez Mi?o",28,74,4400000,18000,"Argentina","https://cdn.sofifa.org/players/4/19/201953.png"
212449,"M. Pavlovi?",28,74,5e+06,20000,"Croatia","https://cdn.sofifa.org/players/4/19/212449.png"
122849,"A. Kon?",34,74,3e+06,15000,"Ivory Coast","https://cdn.sofifa.org/players/4/19/122849.png"
206306,"J. Ferri",26,74,6e+06,46000,"France","https://cdn.sofifa.org/players/4/19/206306.png"
231138,"C. Bassogog",22,74,8e+06,13000,"Cameroon","https://cdn.sofifa.org/players/4/19/231138.png"
220131,"M. Diagne",26,74,6500000,15000,"Senegal","https://cdn.sofifa.org/players/4/19/220131.png"
205540,"J. Ibe",22,74,7500000,43000,"England","https://cdn.sofifa.org/players/4/19/205540.png"
212197,"D. Heuer Fernandes",25,74,5e+06,13000,"Portugal","https://cdn.sofifa.org/players/4/19/212197.png"
226789,"A. Fulgini",21,74,8500000,15000,"France","https://cdn.sofifa.org/players/4/19/226789.png"
172517,"M. Jensen",30,74,5e+06,8000,"Denmark","https://cdn.sofifa.org/players/4/19/172517.png"
183781,"A. Bjelland",29,74,4400000,18000,"Denmark","https://cdn.sofifa.org/players/4/19/183781.png"
196069,"J. Fuenzalida",33,74,3400000,11000,"Chile","https://cdn.sofifa.org/players/4/19/196069.png"
188135,"Juanfran",29,74,4300000,10000,"Spain","https://cdn.sofifa.org/players/4/19/188135.png"
199912,"S. Kittel",25,74,7e+06,24000,"Germany","https://cdn.sofifa.org/players/4/19/199912.png"
234730,"V. Rosier",21,74,6500000,9000,"France","https://cdn.sofifa.org/players/4/19/234730.png"
216811,"K. Waston",30,74,4200000,7000,"Costa Rica","https://cdn.sofifa.org/players/4/19/216811.png"
221931,"P. ?ulj",25,74,7e+06,18000,"Austria","https://cdn.sofifa.org/players/4/19/221931.png"
53739,"L. Grant",35,74,1300000,39000,"England","https://cdn.sofifa.org/players/4/19/53739.png"
194795,"G. Jara",32,74,3200000,11000,"Chile","https://cdn.sofifa.org/players/4/19/194795.png"
223724,"S. Lainer",25,74,6e+06,26000,"Austria","https://cdn.sofifa.org/players/4/19/223724.png"
208621,"?scar Plano",27,74,6e+06,18000,"Spain","https://cdn.sofifa.org/players/4/19/208621.png"
172013,"De la Bella",32,74,3100000,10000,"Spain","https://cdn.sofifa.org/players/4/19/172013.png"
112365,"R. Cohade",33,74,3300000,8000,"France","https://cdn.sofifa.org/players/4/19/112365.png"
191725,"P. Morales",33,74,3400000,5000,"Chile","https://cdn.sofifa.org/players/4/19/191725.png"
191726,"D. Arismendi",30,74,4200000,14000,"Uruguay","https://cdn.sofifa.org/players/4/19/191726.png"
212207,"N. Stanciu",25,74,7500000,1000,"Romania","https://cdn.sofifa.org/players/4/19/212207.png"
225263,"D. ?aleta-Car",21,74,7e+06,23000,"Croatia","https://cdn.sofifa.org/players/4/19/225263.png"
186351,"L. Fer",28,74,5500000,26000,"Netherlands","https://cdn.sofifa.org/players/4/19/186351.png"
163824,"A. Williams",33,74,2300000,61000,"Wales","https://cdn.sofifa.org/players/4/19/163824.png"
203505,"J. Bryan",24,74,6e+06,35000,"England","https://cdn.sofifa.org/players/4/19/203505.png"
20209,"Ricardo Costa",37,74,750000,4000,"Portugal","https://cdn.sofifa.org/players/4/19/20209.png"
220658,"Ailton",23,74,6500000,22000,"Brazil","https://cdn.sofifa.org/players/4/19/220658.png"
186098,"R. Cota",30,74,3600000,19000,"Mexico","https://cdn.sofifa.org/players/4/19/186098.png"
183795,"G. Margreitter",29,74,4400000,20000,"Austria","https://cdn.sofifa.org/players/4/19/183795.png"
148212,"A. Rebrov",34,74,2300000,1000,"Russia","https://cdn.sofifa.org/players/4/19/148212.png"
217844,"Djavan",30,74,4100000,9000,"Brazil","https://cdn.sofifa.org/players/4/19/217844.png"
183284,"A. Chedjou",33,74,2300000,20000,"Cameroon","https://cdn.sofifa.org/players/4/19/183284.png"
199157,"Luna",27,74,5e+06,19000,"Spain","https://cdn.sofifa.org/players/4/19/199157.png"
232437,"F. Ricca",23,74,6500000,8000,"Uruguay","https://cdn.sofifa.org/players/4/19/232437.png"
232693,"C. Awaziem",21,74,7e+06,8000,"Nigeria","https://cdn.sofifa.org/players/4/19/232693.png"
216055,"F. Carrizo",27,74,6e+06,15000,"Argentina","https://cdn.sofifa.org/players/4/19/216055.png"
198136,"A. Ragusa",28,74,5500000,46000,"Italy","https://cdn.sofifa.org/players/4/19/198136.png"
229880,"A. Wan-Bissaka",20,74,8e+06,28000,"England","https://cdn.sofifa.org/players/4/19/229880.png"
184312,"J. Biabiany",30,74,5500000,38000,"France","https://cdn.sofifa.org/players/4/19/184312.png"
222457,"B. Mensah",23,74,8e+06,33000,"Ghana","https://cdn.sofifa.org/players/4/19/222457.png"
162297,"D. Padelli",32,74,3200000,34000,"Italy","https://cdn.sofifa.org/players/4/19/162297.png"
176377,"D. To?i?",33,74,2300000,13000,"Serbia","https://cdn.sofifa.org/players/4/19/176377.png"
199418,"E. Bauth?ac",30,74,5500000,7000,"France","https://cdn.sofifa.org/players/4/19/199418.png"
212474,"Tiago Silva",25,74,7e+06,11000,"Portugal","https://cdn.sofifa.org/players/4/19/212474.png"
213242,"A. Tameze",24,74,6500000,21000,"Cameroon","https://cdn.sofifa.org/players/4/19/213242.png"
189946,"V. Manceau",28,74,4400000,20000,"France","https://cdn.sofifa.org/players/4/19/189946.png"
193786,"F. Bardi",26,74,4500000,11000,"Italy","https://cdn.sofifa.org/players/4/19/193786.png"
204539,"L. Adv?ncula",28,74,4400000,41000,"Peru","https://cdn.sofifa.org/players/4/19/204539.png"
226045,"J. Gallardo",23,74,7500000,32000,"Mexico","https://cdn.sofifa.org/players/4/19/226045.png"
230397,"Enaldo Toxeto",30,74,4200000,22000,"Brazil","https://cdn.sofifa.org/players/4/19/230397.png"
200446,"Camilo",29,74,5500000,12000,"Brazil","https://cdn.sofifa.org/players/4/19/200446.png"
201982,"J. Schmid",28,74,5500000,22000,"France","https://cdn.sofifa.org/players/4/19/201982.png"
203774,"Welthon",26,74,7e+06,11000,"Brazil","https://cdn.sofifa.org/players/4/19/203774.png"
206590,"Moi G?mez",24,74,7500000,9000,"Spain","https://cdn.sofifa.org/players/4/19/206590.png"
192766,"Marc Muniesa",26,74,6e+06,23000,"Spain","https://cdn.sofifa.org/players/4/19/192766.png"
198143,"Samu Saiz",27,74,6500000,37000,"Spain","https://cdn.sofifa.org/players/4/19/198143.png"
167936,"J. Sorbon",34,73,1200000,17000,"France","https://cdn.sofifa.org/players/4/19/167936.png"
169216,"S. Long",31,73,3600000,39000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/169216.png"
188416,"S. Wuytens",28,73,3200000,12000,"Belgium","https://cdn.sofifa.org/players/4/19/188416.png"
198145,"S. Araujo",26,73,5e+06,11000,"Argentina","https://cdn.sofifa.org/players/4/19/198145.png"
200962,"Andr? Martins",28,73,4e+06,10000,"Portugal","https://cdn.sofifa.org/players/4/19/200962.png"
206594,"S. March",23,73,5e+06,31000,"England","https://cdn.sofifa.org/players/4/19/206594.png"
210434,"F. Chafik",31,73,2600000,11000,"Morocco","https://cdn.sofifa.org/players/4/19/210434.png"
224258,"K. Ajer",20,73,5500000,26000,"Norway","https://cdn.sofifa.org/players/4/19/224258.png"
177922,"K. Grosicki",30,73,3800000,23000,"Poland","https://cdn.sofifa.org/players/4/19/177922.png"
188931,"Alex Berganti?os",33,73,1600000,8000,"Spain","https://cdn.sofifa.org/players/4/19/188931.png"
179972,"E. Derdiyok",30,73,3900000,44000,"Switzerland","https://cdn.sofifa.org/players/4/19/179972.png"
180228,"David Braz",31,73,2700000,11000,"Brazil","https://cdn.sofifa.org/players/4/19/180228.png"
204549,"D. Roef",24,73,3700000,10000,"Belgium","https://cdn.sofifa.org/players/4/19/204549.png"
189701,"Lomb?n",31,73,2700000,8000,"Spain","https://cdn.sofifa.org/players/4/19/189701.png"
150278,"J. Drobn?",38,73,270000,10000,"Czech Republic","https://cdn.sofifa.org/players/4/19/150278.png"
201223,"A. Acquah",26,73,4600000,12000,"Ghana","https://cdn.sofifa.org/players/4/19/201223.png"
203783,"T. Smith",26,73,4100000,33000,"England","https://cdn.sofifa.org/players/4/19/203783.png"
19975,"R. Nuzzolo",34,73,2100000,9000,"Switzerland","https://cdn.sofifa.org/players/4/19/19975.png"
223751,"G. Jung",23,73,4800000,10000,"Germany","https://cdn.sofifa.org/players/4/19/223751.png"
176903,"M. Iturra",34,73,1200000,22000,"Chile","https://cdn.sofifa.org/players/4/19/176903.png"
166664,"Molinero",32,73,2200000,8000,"Spain","https://cdn.sofifa.org/players/4/19/166664.png"
238856,"Pedro S?",24,73,4800000,7000,"Portugal","https://cdn.sofifa.org/players/4/19/238856.png"
215049,"D. P?rez",29,73,3e+06,7000,"Argentina","https://cdn.sofifa.org/players/4/19/215049.png"
139274,"B. Cesar",35,73,950000,9000,"Slovenia","https://cdn.sofifa.org/players/4/19/139274.png"
215050,"D. Braghieri",31,73,2700000,5000,"Argentina","https://cdn.sofifa.org/players/4/19/215050.png"
188938,"C. ?lvarez",32,73,2300000,7000,"Argentina","https://cdn.sofifa.org/players/4/19/188938.png"
232459,"Carlos Ponck",23,73,4500000,8000,"Cape Verde","https://cdn.sofifa.org/players/4/19/232459.png"
226060,"R. Assal?",24,73,5500000,18000,"Ivory Coast","https://cdn.sofifa.org/players/4/19/226060.png"
215565,"M. Miazga",22,73,4500000,51000,"United States","https://cdn.sofifa.org/players/4/19/215565.png"
220685,"L?o Bonatini",24,73,5500000,46000,"Brazil","https://cdn.sofifa.org/players/4/19/220685.png"
223245,"B. Fern?ndez",23,73,5500000,11000,"Argentina","https://cdn.sofifa.org/players/4/19/223245.png"
193549,"S. Hutchinson",27,73,3400000,12000,"England","https://cdn.sofifa.org/players/4/19/193549.png"
241166,"S. Rybalka",28,73,3600000,12000,"Ukraine","https://cdn.sofifa.org/players/4/19/241166.png"
223247,"N. Acevedo",29,73,3800000,14000,"Argentina","https://cdn.sofifa.org/players/4/19/223247.png"
223248,"J. Lucero",26,73,4800000,19000,"Argentina","https://cdn.sofifa.org/players/4/19/223248.png"
241168,"G. Chakvetadze",18,73,7e+06,10000,"Georgia","https://cdn.sofifa.org/players/4/19/241168.png"
213777,"I. Fossum",21,73,5500000,19000,"Norway","https://cdn.sofifa.org/players/4/19/213777.png"
219409,"V. Karavaev",23,73,4300000,10000,"Russia","https://cdn.sofifa.org/players/4/19/219409.png"
221201,"T. Leibold",24,73,4200000,15000,"Germany","https://cdn.sofifa.org/players/4/19/221201.png"
223249,"G. Arias",30,73,2600000,12000,"Chile","https://cdn.sofifa.org/players/4/19/223249.png"
54033,"T. Huddlestone",31,73,2700000,31000,"England","https://cdn.sofifa.org/players/4/19/54033.png"
186385,"A. Clayton",29,73,3100000,40000,"England","https://cdn.sofifa.org/players/4/19/186385.png"
180754,"K. Nakamura",37,73,1300000,7000,"Japan","https://cdn.sofifa.org/players/4/19/180754.png"
184082,"L. Kon?",29,73,3100000,12000,"Ivory Coast","https://cdn.sofifa.org/players/4/19/184082.png"
189715,"M. Vejinovi?",28,73,4e+06,14000,"Netherlands","https://cdn.sofifa.org/players/4/19/189715.png"
204308,"H. Van Crombrugge",25,73,3700000,8000,"Belgium","https://cdn.sofifa.org/players/4/19/204308.png"
157716,"M. Russ",32,73,2300000,24000,"Germany","https://cdn.sofifa.org/players/4/19/157716.png"
230420,"Pietrson Mendes",34,73,2e+06,12000,"Brazil","https://cdn.sofifa.org/players/4/19/230420.png"
234772,"Salvi S?nchez",27,73,4200000,9000,"Spain","https://cdn.sofifa.org/players/4/19/234772.png"
214294,"E. Pavez",28,73,4e+06,8000,"Chile","https://cdn.sofifa.org/players/4/19/214294.png"
201751,"I. Kov?cs",26,73,0,0,"Hungary","https://cdn.sofifa.org/players/4/19/201751.png"
204823,"Nildo Petrolina",32,73,3100000,12000,"Brazil","https://cdn.sofifa.org/players/4/19/204823.png"
189975,"Y. Seleznyov",32,73,3200000,16000,"Ukraine","https://cdn.sofifa.org/players/4/19/189975.png"
203544,"C. L?we",29,73,3e+06,34000,"Germany","https://cdn.sofifa.org/players/4/19/203544.png"
219160,"V. Cantillo",24,73,4800000,3000,"Colombia","https://cdn.sofifa.org/players/4/19/219160.png"
186392,"J. Ward",28,73,3200000,37000,"England","https://cdn.sofifa.org/players/4/19/186392.png"
200473,"S. Skrzybski",25,73,4800000,25000,"Germany","https://cdn.sofifa.org/players/4/19/200473.png"
205081,"Diego Oliveira",28,73,4100000,11000,"Brazil","https://cdn.sofifa.org/players/4/19/205081.png"
242201,"Luis Milla",23,73,4800000,7000,"Spain","https://cdn.sofifa.org/players/4/19/242201.png"
204826,"A. Ba",27,73,3900000,15000,"Senegal","https://cdn.sofifa.org/players/4/19/204826.png"
230170,"Jaim Abra",26,73,2800000,10000,"Brazil","https://cdn.sofifa.org/players/4/19/230170.png"
45083,"S. von Bergen",35,73,950000,12000,"Switzerland","https://cdn.sofifa.org/players/4/19/45083.png"
189723,"S. Armenteros",28,73,4100000,6000,"Sweden","https://cdn.sofifa.org/players/4/19/189723.png"
190748,"Y. ?ztekin",31,73,3500000,20000,"Turkey","https://cdn.sofifa.org/players/4/19/190748.png"
183581,"J. Molina",30,73,3e+06,31000,"Mexico","https://cdn.sofifa.org/players/4/19/183581.png"
194333,"R. Gikiewicz",30,73,2600000,19000,"Poland","https://cdn.sofifa.org/players/4/19/194333.png"
220702,"G. Silva",24,73,4500000,13000,"Uruguay","https://cdn.sofifa.org/players/4/19/220702.png"
149791,"W. Hoolahan",36,73,1300000,20000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/149791.png"
230175,"Freder Cabral",26,73,2800000,20000,"Brazil","https://cdn.sofifa.org/players/4/19/230175.png"
211489,"J. G?mez",28,73,4e+06,18000,"Argentina","https://cdn.sofifa.org/players/4/19/211489.png"
203810,"Rodrigo Galo",31,73,2600000,1000,"Brazil","https://cdn.sofifa.org/players/4/19/203810.png"
205346,"R. Fredericks",25,73,4e+06,46000,"England","https://cdn.sofifa.org/players/4/19/205346.png"
206626,"M. Ishak",25,73,5e+06,20000,"Sweden","https://cdn.sofifa.org/players/4/19/206626.png"
210723,"N. Gie?elmann",26,73,3800000,21000,"Germany","https://cdn.sofifa.org/players/4/19/210723.png"
230435,"Luis Couprins",30,73,3e+06,12000,"Brazil","https://cdn.sofifa.org/players/4/19/230435.png"
181795,"F. Kudryashov",31,73,0,0,"Russia","https://cdn.sofifa.org/players/4/19/181795.png"
202276,"S. Zoller",27,73,4300000,19000,"Germany","https://cdn.sofifa.org/players/4/19/202276.png"
220196,"D. Brooks",20,73,7e+06,33000,"Wales","https://cdn.sofifa.org/players/4/19/220196.png"
225060,"M. Hawsawi",26,73,4200000,27000,"Saudi Arabia","https://cdn.sofifa.org/players/4/19/225060.png"
207653,"M. Bola?os",28,73,4e+06,18000,"Ecuador","https://cdn.sofifa.org/players/4/19/207653.png"
226853,"J. St. Juste",21,73,4500000,8000,"Netherlands","https://cdn.sofifa.org/players/4/19/226853.png"
189221,"Jo?o Aur?lio",29,73,3e+06,6000,"Portugal","https://cdn.sofifa.org/players/4/19/189221.png"
213030,"J. Mari?",26,73,4600000,13000,"France","https://cdn.sofifa.org/players/4/19/213030.png"
235814,"R. Benzar",26,73,0,0,"Romania","https://cdn.sofifa.org/players/4/19/235814.png"
190502,"G. Sertic",28,73,3200000,31000,"France","https://cdn.sofifa.org/players/4/19/190502.png"
212519,"R. Philippoteaux",30,73,3800000,7000,"France","https://cdn.sofifa.org/players/4/19/212519.png"
229927,"Gerson",21,73,6e+06,31000,"Brazil","https://cdn.sofifa.org/players/4/19/229927.png"
203304,"B. Assombalonga",25,73,5e+06,43000,"DR Congo","https://cdn.sofifa.org/players/4/19/203304.png"
189480,"J. ?ural",28,73,4100000,1000,"Czech Republic","https://cdn.sofifa.org/players/4/19/189480.png"
209449,"Gerso",27,73,4200000,8000,"Guinea Bissau","https://cdn.sofifa.org/players/4/19/209449.png"
215083,"M. Urruti",27,73,4700000,8000,"Argentina","https://cdn.sofifa.org/players/4/19/215083.png"
178475,"D. Ciofani",32,73,3200000,15000,"Italy","https://cdn.sofifa.org/players/4/19/178475.png"
190507,"Etxeita",30,73,3e+06,17000,"Spain","https://cdn.sofifa.org/players/4/19/190507.png"
186156,"L. Ayling",26,73,3800000,31000,"England","https://cdn.sofifa.org/players/4/19/186156.png"
224813,"K. Saief",24,73,5e+06,14000,"United States","https://cdn.sofifa.org/players/4/19/224813.png"
226861,"S. Thioub",23,73,5500000,14000,"France","https://cdn.sofifa.org/players/4/19/226861.png"
235565,"D. Bronn",23,73,4800000,14000,"Tunisia","https://cdn.sofifa.org/players/4/19/235565.png"
172077,"J. Basanta",34,73,1200000,31000,"Argentina","https://cdn.sofifa.org/players/4/19/172077.png"
189485,"Diego Far?as",28,73,4100000,28000,"Brazil","https://cdn.sofifa.org/players/4/19/189485.png"
192045,"L. Rodr?guez",27,73,3700000,36000,"Mexico","https://cdn.sofifa.org/players/4/19/192045.png"
230446,"Marcos Paneira",30,73,3e+06,11000,"Brazil","https://cdn.sofifa.org/players/4/19/230446.png"
110638,"Cifuentes",39,73,270000,4000,"Spain","https://cdn.sofifa.org/players/4/19/110638.png"
186158,"K. Bartley",27,73,3900000,25000,"England","https://cdn.sofifa.org/players/4/19/186158.png"
177712,"K. Monnet-Paquet",29,73,3900000,26000,"France","https://cdn.sofifa.org/players/4/19/177712.png"
186672,"G. Cameron",32,73,2300000,31000,"United States","https://cdn.sofifa.org/players/4/19/186672.png"
192560,"R. Yabo",26,73,4700000,28000,"Germany","https://cdn.sofifa.org/players/4/19/192560.png"
198705,"A. Najar",25,73,4100000,14000,"Honduras","https://cdn.sofifa.org/players/4/19/198705.png"
227633,"B. Ramselaar",22,73,5500000,11000,"Netherlands","https://cdn.sofifa.org/players/4/19/227633.png"
200754,"T. Ci?erci",26,73,4200000,41000,"Turkey","https://cdn.sofifa.org/players/4/19/200754.png"
139058,"O. P?rez",37,73,1300000,2000,"Argentina","https://cdn.sofifa.org/players/4/19/139058.png"
220466,"F. Mattiello",22,73,5500000,18000,"Italy","https://cdn.sofifa.org/players/4/19/220466.png"
185394,"V. Forren",30,73,3e+06,6000,"Norway","https://cdn.sofifa.org/players/4/19/185394.png"
223283,"F. Diedhiou",25,73,5e+06,35000,"Senegal","https://cdn.sofifa.org/players/4/19/223283.png"
193331,"K. Darlow",27,73,3200000,26000,"England","https://cdn.sofifa.org/players/4/19/193331.png"
205364,"F. Nov?k",28,73,3200000,23000,"Czech Republic","https://cdn.sofifa.org/players/4/19/205364.png"
223284,"P. Martinez",29,73,3500000,15000,"France","https://cdn.sofifa.org/players/4/19/223284.png"
230964,"M. Santos",25,73,5e+06,10000,"Uruguay","https://cdn.sofifa.org/players/4/19/230964.png"
205365,"J. Kopic",28,73,4e+06,1000,"Czech Republic","https://cdn.sofifa.org/players/4/19/205365.png"
208949,"N. Al Abed",28,73,4e+06,31000,"Saudi Arabia","https://cdn.sofifa.org/players/4/19/208949.png"
165429,"C. Ke?er?",31,73,0,0,"Romania","https://cdn.sofifa.org/players/4/19/165429.png"
241461,"Ferr?n Torres",18,73,7e+06,12000,"Spain","https://cdn.sofifa.org/players/4/19/241461.png"
205878,"S. Kapino",24,73,3900000,13000,"Greece","https://cdn.sofifa.org/players/4/19/205878.png"
214838,"O. Opazo",27,73,4200000,8000,"Chile","https://cdn.sofifa.org/players/4/19/214838.png"
221750,"Andr? Geraldes",27,73,3700000,10000,"Portugal","https://cdn.sofifa.org/players/4/19/221750.png"
230198,"Juli Piresinho",30,73,2900000,11000,"Brazil","https://cdn.sofifa.org/players/4/19/230198.png"
200759,"J. Schlupp",25,73,4100000,34000,"Ghana","https://cdn.sofifa.org/players/4/19/200759.png"
230199,"Vinicius Cardenha",26,73,3400000,21000,"Brazil","https://cdn.sofifa.org/players/4/19/230199.png"
230967,"B. Lozano",24,73,5500000,15000,"Uruguay","https://cdn.sofifa.org/players/4/19/230967.png"
244791,"P. Hro?ovsk?",26,73,4900000,1000,"Slovakia","https://cdn.sofifa.org/players/4/19/244791.png"
